tweet_id,retweet_count,favorite_count,tweet_length,hashtags
760656994973933572,2210,7343,73,
760641137271070720,1481,5485,83,
760539183865880579,4168,8399,64,
760521673607086080,1608,4681,98,
760290219849637889,13140,29618,75,
760252756032651264,995,4338,116,
760190180481531904,2079,6334,113,
760153949710192640,38,0,126,
759943073749200896,2382,6581,87,
759923798737051648,6521,16284,116,
759846353224826880,2265,7433,102,
759793422261743616,2173,6620,120,
759566828574212096,24319,0,134,
759557299618865152,1341,5202,113,
759447681597108224,2827,9418,113,
759446261539934208,561,1846,140,
759197388317847553,2221,6725,77,
759159934323924993,1359,0,64,
759099523532779520,4813,16101,116,
759047813560868866,2302,7227,84,
758854675097526272,1027,3904,110,
758828659922702336,4376,12376,100,
758740312047005698,1824,6339,115,
758474966123810816,1132,4227,108,
758467244762497024,2539,5316,54,
758405701903519748,2204,5756,68,
758355060040593408,1245,3797,113,
758099635764359168,11550,21302,87,
758041019896193024,433,3001,116,
757741869644341248,3710,7613,78,
757729163776290825,9299,0,87,
757725642876129280,1391,5022,115,
757611664640446465,1272,5026,89,
757597904299253760,336,0,116,
757596066325864448,1219,4808,116,
757400162377592832,7759,16743,101,
757393109802180609,2009,6462,92,
757354760399941633,1637,4995,114,
756998049151549440,2271,6923,102,
756939218950160384,2295,7342,112,
756651752796094464,1511,5612,85,
756526248105566208,4169,11506,54,
756303284449767430,1231,4359,46,
756288534030475264,15071,28519,115,
756275833623502848,1738,7114,113,
755955933503782912,3285,8092,79,
755206590534418437,6148,18212,116,
755110668769038337,12621,23446,80,
754874841593970688,9193,0,81,
754856583969079297,2870,7616,115,
754747087846248448,591,2854,98,
754482103782404096,2220,5852,56,
754449512966619136,846,4147,71,
754120377874386944,2670,8655,109,
754011816964026368,4079,9726,81,
753655901052166144,2492,6458,108,
753420520834629632,4071,8731,115,
753398408988139520,2186,6384,55,
753375668877008896,2655,8411,112,
753298634498793472,6620,0,140,
753294487569522689,1191,3758,75,
753039830821511168,24013,41080,73,
753026973505581056,1109,4283,116,
752932432744185856,7798,13970,84,
752917284578922496,1790,7592,116,
752701944171524096,3291,0,131,
752682090207055872,1846,6642,59,
752660715232722944,1794,4878,62,
752568224206688256,2605,6140,115,
752519690950500352,3917,8157,87,
752334515931054080,1263,4238,78,
752309394570878976,18963,0,74,
752173152931807232,2106,6569,108,
751950017322246144,1060,3415,78,
751937170840121344,1530,5770,82,
751830394383790080,2227,6428,76,
751793661361422336,3320,6479,77,
751598357617971201,3440,8699,53,
751583847268179968,1265,4849,112,
751538714308972544,1445,5547,93,
751456908746354688,1127,3516,98,
751251247299190784,6695,13791,110,
751205363882532864,2086,6948,105,
751132876104687617,1480,5610,72,
750868782890057730,1595,5306,116,
750719632563142656,5747,14621,114,
750506206503038976,1316,4934,80,
750429297815552001,4947,14569,63,
750383411068534784,1309,5005,111,
750381685133418496,39,758,35,
750147208377409536,1095,3409,62,
750132105863102464,1440,3990,92,
750117059602808832,1466,4740,83,
750101899009982464,959,3344,116,
750086836815486976,613,2383,105,
750071704093859840,3802,8653,60,
750056684286914561,1011,3444,102,
750041628174217216,703,3502,111,
750026558547456000,888,2986,119,
750011400160841729,1035,3568,113,
749996283729883136,919,3331,77,
749981277374128128,2772,5569,54,
749774190421639168,1493,5114,74,
749417653287129088,1904,6721,66,
749403093750648834,622,2892,113,
749395845976588288,3951,9488,110,
749317047558017024,2509,6076,115,
749075273010798592,2360,6353,130,
749064354620928000,1714,5277,113,
749036806121881602,896,3425,113,
748977405889503236,3759,11235,112,
748932637671223296,2564,6461,77,
748705597323898880,1067,3047,110,BarkWeek
748699167502000129,1814,5213,100,
748692773788876800,1504,4659,115,
748575535303884801,2272,6696,116,
748568946752774144,776,2411,85,
748346686624440324,1413,5735,92,
748337862848962560,4701,8462,67,BarkWeek
748324050481647620,867,4078,77,
748307329658011649,810,4027,114,
748220828303695873,8825,15549,103,
747963614829678593,2444,6397,70,
747933425676525569,2894,7310,115,
747885874273214464,1116,3243,116,
747844099428986880,851,3084,112,BarkWeek
747816857231626240,1316,5346,114,
747651430853525504,179,1520,132,
747648653817413632,6614,14182,127,
747600769478692864,619,2545,104,
747594051852075008,1205,4065,116,
747512671126323200,1803,6110,115,
747461612269887489,1169,4249,113,
747439450712596480,2184,5965,129,
747242308580548608,3257,0,140,
747219827526344708,1791,5792,75,
747204161125646336,1038,3722,99,
747103485104099331,4548,10534,113,
746906459439529985,336,3168,95,
746872823977771008,2429,6593,110,
746818907684614144,1944,5807,38,
746790600704425984,1806,5345,51,
746757706116112384,4432,10520,104,
746726898085036033,2037,6648,116,
746542875601690625,2104,5520,133,
746521445350707200,1110,0,140,
746507379341139972,1226,5094,90,
746369468511756288,1854,6637,114,
746131877086527488,2511,7565,100,
746056683365994496,931,3904,83,
745789745784041472,1207,4437,109,
745712589599014916,2636,7652,97,
745433870967832576,2894,7824,99,
745422732645535745,2768,9412,116,
745314880350101504,3131,7863,57,
745074613265149952,3976,8605,123,
745057283344719872,2585,7945,110,
744995568523612160,716,3277,84,
744971049620602880,3042,8652,98,
744709971296780288,1771,6150,63,
744334592493166593,2412,7443,115,
744234799360020481,79515,131075,91,
744223424764059648,424,1868,79,
743980027717509120,1231,4551,115,
743895849529389061,1087,3999,115,
743835915802583040,2387,0,140,
743609206067040256,1560,4917,116,
743595368194129920,7445,20275,112,
743545585370791937,1066,3863,89,
743510151680958465,4185,8671,111,
743253157753532416,1366,4624,104,
743222593470234624,2164,6792,114,
743210557239623680,1560,4215,115,
742534281772302336,4011,7744,113,
742528092657332225,2245,4878,102,
742465774154047488,4382,7916,110,
742423170473463808,4319,10812,81,
742385895052087300,2266,7457,99,
742161199639494656,1547,4743,64,
742150209887731712,1783,5661,95,
741793263812808706,1698,4982,64,
741743634094141440,3144,8945,115,
741438259667034112,937,4026,75,
741303864243200000,3650,9631,115,
741099773336379392,6247,10997,70,
741067306818797568,3520,10342,67,
740995100998766593,3154,7018,115,
740711788199743490,1062,3736,113,
740699697422163968,888,3101,93,
740676976021798912,7724,19881,115,
740373189193256964,9220,20648,116,
740365076218183684,495,2727,64,
740359016048689152,967,3610,67,
740214038584557568,2220,7335,115,
739979191639244800,6719,21898,112,
739932936087216128,1217,4443,113,
739844404073074688,966,4138,103,
739623569819336705,1547,4185,110,
739606147276148736,1876,5897,114,
739544079319588864,24319,43694,95,
739485634323156992,3309,7887,113,
739238157791694849,52360,75163,114,
738891149612572673,6,115,18,
738885046782832640,1283,4127,110,
738883359779196928,917,3661,78,
738537504001953792,1759,5575,98,
738402415918125056,955,3599,57,
738184450748633089,1360,4727,116,
738166403467907072,3828,9635,63,
738156290900254721,748,2768,54,
737826014890496000,2006,5757,114,
737800304142471168,3904,10943,90,
737678689543020544,1509,5528,116,
737445876994609152,5048,11302,108,
737322739594330112,907,3953,97,
737310737551491075,8329,16040,81,
736736130620620800,1972,4736,38,
736392552031657984,8407,19450,115,
736365877722001409,1408,4367,64,
736225175608430592,3115,8901,116,
736010884653420544,3355,8652,115,
735991953473572864,1283,3934,75,
735648611367784448,1237,4397,40,
735635087207878657,2659,6776,76,
735274964362878976,4707,9629,116,
735256018284875776,993,3675,91,
735137028879360001,1092,3428,120,
734912297295085568,572,2993,82,
734787690684657664,7102,13745,70,
734776360183431168,608,2742,115,
734559631394082816,451,1646,110,
733828123016450049,881,3926,89,
733822306246479872,1141,4015,79,
733482008106668032,1065,3438,44,
733460102733135873,1451,4605,95,
733109485275860992,17621,44619,50,
732732193018155009,599,2671,64,
732726085725589504,1003,3855,116,
732585889486888962,868,4016,96,
732375214819057664,2838,8832,113,
732005617171337216,6154,16324,70,
731285275100512256,1090,3798,72,
731156023742988288,1434,4196,97,
730924654643314689,2234,6682,116,
730573383004487680,2435,5407,67,
730427201120833536,1176,3809,98,
730211855403241472,1182,4180,84,
730196704625098752,2172,5339,116,
729854734790754305,1268,4396,111,
729838605770891264,431,1856,43,
729823566028484608,1390,4358,54,
729463711119904772,2586,6340,58,
729113531270991872,370,2054,26,
728986383096946689,917,3460,116,
728760639972315136,1911,5090,73,
728751179681943552,757,3032,57,
728653952833728512,1169,3620,83,
728409960103686147,2269,5383,115,
728387165835677696,1075,3999,113,
728046963732717569,1328,4722,81,
728035342121635841,1872,4953,60,
728015554473250816,1219,4479,75,
727685679342333952,720,3206,96,
727644517743104000,1962,6431,55,
727524757080539137,1379,4900,96,
727314416056803329,834,3623,93,
727286334147182592,920,3324,111,
727175381690781696,1540,4209,93,
727155742655025152,1490,3983,127,
726935089318363137,2738,7496,71,
726887082820554753,1677,4195,113,
726828223124897792,1124,3882,115,
726224900189511680,1302,4811,116,
725842289046749185,2970,7691,101,
725786712245440512,1527,4537,103,
725729321944506368,2009,5646,114,
725458796924002305,703,1541,123,
724983749226668032,1462,4040,116,
724771698126512129,725,2593,46,
724405726123311104,1847,5800,98,
724049859469295616,1984,4738,89,
724046343203856385,620,2901,98,
724004602748780546,1790,4561,70,
723912936180330496,1374,4236,85,
723688335806480385,3347,8435,64,
723673163800948736,1011,3291,85,
723179728551723008,2110,5761,109,
722974582966214656,1764,4493,40,
722613351520608256,1831,5393,110,
721503162398597120,2124,5086,35,
721001180231503872,686,2748,131,
720785406564900865,866,3400,104,
720775346191278080,760,2702,87,
720415127506415616,1681,4503,64,
720389942216527872,2840,6974,85,
720340705894408192,1098,3131,119,
720059472081784833,1268,4229,124,
720043174954147842,2253,5332,137,
719991154352222208,1979,5281,140,
719704490224398336,1645,4974,107,
719551379208073216,2192,5515,118,
719367763014393856,827,3022,142,
719339463458033665,1403,4822,122,
719332531645071360,1078,3711,140,
718971898235854848,1231,3818,72,
718939241951195136,1973,5720,102,
718631497683582976,9126,20697,138,
718613305783398402,542,2669,124,
718540630683709445,1137,2730,61,
718460005985447936,602,2846,139,
718454725339934721,1685,5320,139,
718246886998687744,565,2115,132,
718234618122661888,1127,4217,128,
717841801130979328,670,2660,84,
717790033953034240,1272,3170,130,
717537687239008257,2069,6281,139,
717428917016076293,510,1748,87,
717421804990701568,945,3446,130,
717047459982213120,2135,6826,136,
717009362452090881,1102,3583,111,
716802964044845056,1317,4627,83,
716791146589110272,1474,5204,144,
716730379797970944,475,1339,104,
716447146686459905,6643,14327,96,
716439118184652801,247,2574,117,FinalFur
716285507865542656,1225,3041,64,
716080869887381504,1935,5272,72,
715928423106027520,987,3485,98,
715758151270801409,1596,4085,122,
715733265223708672,1920,5093,137,
715704790270025728,634,3055,102,
715696743237730304,1454,4257,139,
715680795826982913,1813,4719,68,
715360349751484417,1772,5955,87,
715342466308784130,768,3294,138,
715220193576927233,736,2630,126,
715200624753819648,2110,5578,119,
715009755312439296,1392,4550,113,
714982300363173890,1166,4094,114,
714962719905021952,4816,8028,87,
714957620017307648,1595,4503,140,
714631576617938945,1122,3571,137,
714606013974974464,1038,3938,91,
714485234495041536,1313,2962,75,
714258258790387713,808,3281,143,
714251586676113411,940,3570,79,
714214115368108032,990,2480,69,
714141408463036416,1569,4673,137,
713919462244790272,869,3564,133,
713909862279876608,616,2078,93,
713900603437621249,829,3062,93,
713761197720473600,1541,5308,127,
713411074226274305,1440,4802,134,
713177543487135744,3183,7854,104,
713175907180089344,1630,4851,121,
712809025985978368,7602,20378,63,
712717840512598017,5616,13474,104,
712668654853337088,1367,4531,107,
712438159032893441,1756,5799,138,
712309440758808576,26,269,140,
712097430750289920,1172,4144,94,
712092745624633345,1016,3211,138,
712085617388212225,556,3531,104,
712065007010385924,700,2451,138,
711998809858043904,138,0,97,LoveTwitter
711968124745228288,2601,8776,106,
711743778164514816,1101,3095,140,
711732680602345472,4653,9756,77,
711694788429553666,20500,35865,53,
711652651650457602,1037,4228,88,
711363825979756544,1287,3996,52,
711306686208872448,819,3596,137,
711008018775851008,710,3275,139,
710997087345876993,1561,4960,108,
710844581445812225,779,2775,102,
710833117892898816,606,2937,120,
710658690886586372,636,2529,108,
710609963652087808,2624,5227,114,
710588934686908417,2107,4968,94,
710296729921429505,833,2574,82,
710283270106132480,580,2308,104,
710272297844797440,1425,4945,138,
710269109699739648,1257,2613,82,
710153181850935296,1006,3153,135,
710140971284037632,1008,3017,120,
710117014656950272,2233,5999,135,
709918798883774466,1215,3250,140,
709901256215666688,112,732,140,
709852847387627521,1336,3824,77,
709566166965075968,1367,3865,130,
709556954897764353,1204,3593,131,
709519240576036864,277,1620,139,
709449600415961088,665,2420,140,
709409458133323776,788,2855,79,
709225125749587968,647,2615,131,
709207347839836162,6567,13755,88,
709198395643068416,721,2634,144,
709179584944730112,763,2213,83,
709158332880297985,470,2236,138,
709042156699303936,1864,5197,140,
708853462201716736,745,1941,126,
708845821941387268,1015,3226,137,
708834316713893888,571,1860,138,
708810915978854401,7848,18036,111,
708738143638450176,917,2997,107,
708711088997666817,834,2790,75,
708479650088034305,765,2768,118,
708469915515297792,926,3357,132,
708400866336894977,11330,17516,78,
708356463048204288,1520,3929,137,
708349470027751425,831,2568,107,
708149363256774660,1727,4672,118,
708130923141795840,943,3707,140,
708119489313951744,1102,2937,99,
708109389455101952,610,2124,133,
708026248782585858,2166,4799,129,
707995814724026368,1273,3385,140,
707983188426153984,2,52,139,
707969809498152960,1097,2941,140,
707776935007539200,1079,3593,140,
707741517457260545,696,2718,140,
707738799544082433,2785,4495,110,
707693576495472641,1133,3765,109,
707629649552134146,997,2834,130,
707610948723478529,7236,18557,121,
707420581654872064,789,2499,140,
707411934438625280,673,2486,128,
707387676719185920,1490,3835,139,
707377100785885184,1214,3603,140,
707315916783140866,727,2698,122,
707297311098011648,903,3022,139,
707059547140169728,759,2796,128,
707038192327901184,900,2404,117,
707021089608753152,1540,4433,120,
707014260413456384,664,2502,133,
706904523814649856,8830,15961,120,
706901761596989440,680,2264,134,
706681918348251136,1103,3627,135,
706644897839910912,1224,2814,140,
706593038911545345,718,2363,102,
706538006853918722,1580,3778,140,
706516534877929472,1150,3404,126,
706346369204748288,1035,3768,90,
706310011488698368,9034,23443,107,
706291001778950144,522,1861,130,
706265994973601792,1030,2979,139,
706169069255446529,2511,4291,71,
706166467411222528,1819,5636,133,
706153300320784384,437,1632,120,
705975130514706432,842,3397,137,
705970349788291072,1008,3440,139,
705898680587526145,643,2597,140,
705786532653883392,596,2132,68,
705591895322394625,1308,3475,109,
705475953783398401,1045,3231,103,
705442520700944385,1859,4877,90,
705428427625635840,1931,4188,139,
705239209544720384,854,3290,116,
705223444686888960,900,2829,64,
705102439679201280,585,2342,94,
705066031337840642,683,2378,135,
704871453724954624,1245,4585,53,
704859558691414016,612,2462,114,
704847917308362754,1727,5594,80,
704819833553219584,1136,2906,137,
704761120771465216,3257,7283,139,
704499785726889984,1124,3212,92,
704491224099647488,97,840,18,
704480331685040129,1197,3723,139,
704364645503647744,3999,8804,121,
704347321748819968,393,1729,139,
704134088924532736,519,1653,87,
704113298707505153,629,2031,140,
704054845121142784,1028,3201,82,
703774238772166656,526,2020,63,
703769065844768768,1276,3621,128,
703631701117943808,772,2853,135,
703611486317502464,1709,4229,140,
703425003149250560,1559,4162,135,
703407252292673536,786,2685,76,
703382836347330562,1285,3837,111,
703356393781329922,429,2085,134,
703268521220972544,618,2152,65,
703079050210877440,3494,8064,139,
703041949650034688,14198,28996,125,
702932127499816960,811,2825,137,
702899151802126337,509,1772,119,
702684942141153280,1215,3516,88,
702671118226825216,634,2398,148,
702598099714314240,3712,11332,132,
702539513671897089,1091,3134,136,
702332542343577600,1755,3491,103,
702321140488925184,1156,3604,73,
702276748847800320,860,2706,86,
702217446468493312,1526,5268,112,
701981390485725185,1106,3755,83,
701952816642965504,1149,4167,140,
701889187134500865,1558,3905,115,
701805642395348998,1900,3752,132,
701601587219795968,523,2299,140,
701570477911896070,1055,3080,139,
701545186879471618,680,2902,136,
701214700881756160,5812,13475,103,
700890391244103680,653,2437,138,
700864154249383937,685,2828,104,
700847567345688576,558,2637,134,
700796979434098688,1085,2669,137,
700747788515020802,10673,25130,139,
700518061187723268,915,2887,102,
700505138482569216,646,2487,86,
700462010979500032,2031,4537,138,
700167517596164096,836,2903,65,
700151421916807169,754,2450,112,
700143752053182464,3129,8282,140,
700062718104104960,778,2890,138,
700029284593901568,661,2262,138,
700002074055016451,1529,3627,140,
699801817392291840,1088,3345,118,
699788877217865730,557,2458,94,
699779630832685056,1397,3039,48,
699775878809702401,690,2150,140,
699691744225525762,5174,11252,140,
699446877801091073,2938,6515,129,
699434518667751424,577,2384,101,
699423671849451520,383,1505,78,
699413908797464576,688,2258,138,
699370870310113280,497,2053,139,
699323444782047232,983,3466,83,
699088579889332224,715,2451,139,
699079609774645248,745,2677,117,
699072405256409088,1325,3296,52,
699060279947165696,2059,4173,74,
699036661657767936,1345,2863,76,
698989035503689728,1113,3701,91,
698953797952008193,1020,2975,140,
698907974262222848,699,2787,83,
698710712454139905,774,2710,110,
698703483621523456,425,1608,116,
698635131305795584,388,1400,134,
698549713696649216,704,2536,127,
698355670425473025,516,2046,138,
698342080612007937,1074,2485,140,
698262614669991936,2268,5214,130,
698195409219559425,6750,18408,144,
698178924120031232,830,3084,140,
697995514407682048,372,1665,80,
697990423684476929,1451,3592,140,
697943111201378304,776,2638,126,
697881462549430272,1337,3313,126,
697630435728322560,614,1909,124,
697616773278015490,1144,3467,92,
697596423848730625,1425,3306,117,
697575480820686848,572,2250,71,
697516214579523584,1282,2281,65,
697482927769255936,765,2662,140,
697463031882764288,1552,3748,92,
697270446429966336,2087,5131,138,
697259378236399616,1136,3611,123,
697255105972801536,1315,3316,137,
697242256848379904,751,2753,130,
696900204696625153,1156,3492,105,
696894894812565505,758,2594,129,
696886256886657024,2016,5317,59,
696877980375769088,802,2689,129,
696754882863349760,396,1615,140,
696744641916489729,1069,2293,126,
696713835009417216,757,2613,117,
696518437233913856,1887,4274,47,
696490539101908992,170,1339,101,
696488710901260288,1166,2788,46,
696405997980676096,1284,3531,139,
696100768806522880,750,2125,124,
695816827381944320,1320,3287,84,
695794761660297217,880,3490,102,
695767669421768709,854,2060,101,
695629776980148225,2377,5020,108,
695446424020918272,2026,4787,123,
695409464418041856,4017,9460,134,
695314793360662529,1675,4004,126,
695095422348574720,684,2888,82,
695074328191332352,1239,3116,131,
695064344191721472,685,1771,138,
695051054296211456,885,2918,140,
694925794720792577,1043,2965,125,
694905863685980160,1053,3046,136,
694669722378485760,13517,26068,139,
694356675654983680,328,1653,135,
694352839993344000,700,2244,147,
694342028726001664,557,1727,119,
694329668942569472,569,2203,109,
694206574471057408,2297,4582,137,
694183373896572928,1040,3236,132,
694001791655137281,1176,3705,140,
693993230313091072,457,2044,125,
693942351086120961,413,1896,139,
693647888581312512,673,2961,110,
693644216740769793,150,1473,135,
693642232151285760,472,2790,133,
693629975228977152,894,2685,82,
693622659251335168,422,1691,102,
693590843962331137,2233,5565,139,
693582294167244802,292,1802,118,
693486665285931008,698,1941,123,
693280720173801472,1403,3669,143,
693267061318012928,925,2622,114,
693262851218264065,568,2459,97,
693231807727280129,841,3133,140,
693155686491000832,3622,8668,105,
693109034023534592,695,1889,99,
693095443459342336,523,2056,134,
692919143163629568,838,2926,136,
692905862751522816,998,2683,87,
692901601640583168,682,1971,47,
692894228850999298,910,2511,139,
692828166163931137,998,3148,86,
692752401762250755,4124,7496,92,
692568918515392513,1737,4739,140,
692535307825213440,1529,3504,89,
692530551048294401,474,2021,140,
692423280028966913,265,1618,103,
692417313023332352,3917,10275,140,
692187005137076224,929,2768,139,
692158366030913536,896,2369,129,
692142790915014657,438,1798,108,
692041934689402880,1424,3724,86,
692017291282812928,1081,3153,139,
691820333922455552,1860,4329,140,
691793053716221953,4732,8910,124,
691756958957883396,1161,3179,75,
691675652215414786,577,2116,114,
691483041324204033,656,2608,144,
691459709405118465,1294,4449,101,
691444869282295808,955,2890,64,
691416866452082688,8689,21253,107,
691321916024623104,747,2828,109,
691096613310316544,1019,3253,140,
691090071332753408,385,1867,71,
690989312272396288,3282,6513,96,
690959652130045952,1421,3902,139,notallpuppers
690938899477221376,2245,4536,96,
690932576555528194,1143,3602,100,
690735892932222976,1442,4134,102,
690728923253055490,597,2384,108,
690690673629138944,898,2547,110,
690649993829576704,325,1435,95,
690607260360429569,19,313,21,
690597161306841088,681,2163,143,
690400367696297985,509,2041,140,
690374419777196032,972,3560,140,
690360449368465409,1006,2925,113,
690348396616552449,573,1644,109,
690248561355657216,477,1845,137,
690021994562220032,1180,3056,117,
690015576308211712,836,2740,138,
690005060500217858,1907,4004,90,
689999384604450816,424,1561,103,
689993469801164801,518,1618,130,
689977555533848577,502,1490,88,
689905486972461056,787,2651,140,
689877686181715968,1344,3323,107,
689835978131935233,850,2369,147,
689661964914655233,1052,3501,110,
689659372465688576,4412,11394,137,
689623661272240129,748,2467,105,
689599056876867584,6265,12795,102,
689557536375177216,519,2257,51,
689517482558820352,1609,3735,113,
689289219123089408,1056,2476,122,
689283819090870273,1250,3624,136,
689280876073582592,819,2197,106,
689275259254616065,285,1273,139,
689255633275777024,1212,2805,124,
689154315265683456,1128,3348,139,
689143371370250240,579,2232,140,
688916208532455424,983,3003,93,
688908934925697024,874,2310,78,
688898160958271489,890,2307,104,
688894073864884227,792,2462,126,
688828561667567616,420,1508,139,
688804835492233216,227,1043,96,
688789766343622656,759,2434,140,
688547210804498433,789,2862,91,
688519176466644993,825,2520,97,
688385280030670848,5035,10180,94,
688211956440801280,937,2426,82,
688179443353796608,669,2328,136,
688116655151435777,888,3093,139,
688064179421470721,408,1878,87,
687841446767013888,2872,6009,78,
687826841265172480,1292,2989,116,
687818504314159109,1080,2758,75,
687807801670897665,801,2625,143,
687732144991551489,750,1935,111,
687704180304273409,950,2660,105,
687664829264453632,576,2121,139,
687494652870668288,654,2104,71,
687480748861947905,281,1760,56,
687476254459715584,619,2187,86,
687460506001633280,614,2243,140,
687399393394311168,702,2081,123,
687317306314240000,10411,22073,140,
687312378585812992,2146,4777,98,
687127927494963200,2591,6004,74,
687124485711986689,577,2371,137,
687109925361856513,2803,6370,119,
687102708889812993,1124,2571,140,
687096057537363968,695,2449,125,
686947101016735744,3582,9433,137,
686760001961103360,1551,3852,103,
686749460672679938,1666,3812,137,
686730991906516992,1350,4543,65,
686683045143953408,912,3072,120,
686618349602762752,1544,4042,130,
686606069955735556,607,2071,139,
686394059078897668,769,1928,134,
686386521809772549,996,3553,143,
686377065986265092,637,2433,90,
686358356425093120,776,2398,139,
686286779679375361,1887,4392,101,
686050296934563840,836,2420,133,
686035780142297088,138,1274,136,
686034024800862208,1324,3424,109,
686007916130873345,472,2704,87,
686003207160610816,735,2009,133,
685973236358713344,611,2326,139,
685943807276412928,696,1801,140,
685906723014619143,3303,8277,81,
685681090388975616,140,2069,130,
685667379192414208,666,2579,136,
685663452032069632,1656,3557,109,
685641971164143616,885,3218,108,
685547936038666240,17465,35052,98,
685532292383666176,1298,3336,132,
685325112850124800,4535,10471,111,
685321586178670592,735,2910,93,
685315239903100929,1234,3676,98,
685307451701334016,496,2262,140,
685268753634967552,1371,3419,135,
685198997565345792,764,2566,140,
685169283572338688,1620,4489,140,
684969860808454144,421,2374,140,
684959798585110529,3487,7004,137,
684940049151070208,1191,3523,138,
684926975086034944,552,3849,140,
684914660081053696,1662,3848,88,
684902183876321280,605,2053,137,
684880619965411328,936,2305,139,
684830982659280897,24514,38551,99,
684800227459624960,1124,2979,139,
684594889858887680,4016,9843,116,
684588130326986752,1592,4489,80,
684567543613382656,1418,3312,140,
684538444857667585,1085,2915,120,
684481074559381504,1320,4249,140,
684460069371654144,628,2169,140,
684241637099323392,3727,8999,61,
684225744407494656,239,1369,126,
684222868335505415,1563,4225,140,
684200372118904832,1177,2394,140,
684195085588783105,595,2108,68,
684188786104872960,1343,3831,140,
684177701129875456,764,2215,124,
684147889187209216,1703,3265,126,
684122891630342144,539,2176,136,
684097758874210310,1621,4515,90,
683857920510050305,1262,4163,136,
683852578183077888,397,2111,137,
683849932751646720,1116,2896,115,
683834909291606017,1265,2880,143,
683828599284170753,1195,3053,135,
683773439333797890,1533,3684,139,
683742671509258241,3781,7162,137,
683515932363329536,3291,8058,116,
683498322573824003,1095,3469,137,
683481228088049664,1118,2878,140,
683462770029932544,761,2676,99,
683449695444799489,1837,4290,140,
683391852557561860,2702,8356,133,
683357973142474752,1059,3238,90,
683142553609318400,1173,3162,138,
683111407806746624,1034,3736,121,
683098815881154561,736,2361,75,
683078886620553216,634,2176,134,
683030066213818368,832,2370,138,
682962037429899265,15043,26239,139,
682808988178739200,210,1953,139,
682788441537560576,1258,2706,120,
682750546109968385,494,1674,139,
682697186228989953,397,1440,67,
682662431982772225,1207,3326,140,
682638830361513985,675,2266,70,
682429480204398592,1320,3769,137,
682406705142087680,2019,8319,67,
682393905736888321,773,2441,104,
682389078323662849,518,1828,140,
682303737705140231,1135,3389,137,
682259524040966145,1375,4578,136,
682242692827447297,1341,3566,115,
682088079302213632,11271,20108,96,
682059653698686977,1915,5442,102,
682047327939461121,1088,3525,134,
682032003584274432,2294,7223,93,
682003177596559360,1722,3464,140,
681981167097122816,1161,3043,136,
681891461017812993,951,2706,140,
681694085539872773,4581,14010,139,
681679526984871937,499,1923,135,
681654059175129088,1045,2903,138,
681610798867845120,533,2100,41,
681579835668455424,1489,3893,130,
681523177663676416,6620,15749,140,
681340665377193984,313,1803,106,
681339448655802368,4598,10202,139,
681320187870711809,863,2918,100,
681302363064414209,2072,4347,134,
681297372102656000,1091,3490,139,
681281657291280384,1258,3520,140,
681261549936340994,308,1597,138,
681242418453299201,624,1645,139,
681231109724700672,540,2629,79,
681193455364796417,1691,4077,139,
680970795137544192,749,2665,137,
680959110691590145,2243,4986,140,
680940246314430465,1225,3544,59,
680934982542561280,497,2285,140,
680913438424612864,705,2609,100,
680889648562991104,418,1945,131,
680836378243002368,1513,3766,89,
680805554198020098,751,2370,74,
680801747103793152,925,2600,144,
680798457301471234,1182,3134,134,
680609293079592961,816,2906,123,
680583894916304897,1514,3939,140,
680497766108381184,2162,4639,139,
680494726643068929,542,1879,106,
680473011644985345,844,2778,115,
680440374763077632,564,1583,118,
680221482581123072,329,1598,78,
680206703334408192,1323,3115,96,
680191257256136705,577,2356,62,
680176173301628928,1760,4263,94,
680161097740095489,828,2538,139,
680145970311643136,1972,3955,134,
680130881361686529,1078,2519,98,
680115823365742593,1028,2972,127,
680100725817409536,1554,3891,137,
680085611152338944,10034,13959,139,
680070545539371008,994,2818,139,
680055455951884288,8067,18278,136,
679877062409191424,726,2155,139,
679872969355714560,749,2365,120,
679862121895714818,706,2678,73,
679854723806179328,1402,3143,140,
679844490799091713,887,2593,119,
679828447187857408,15839,39726,69,
679777920601223168,1281,3390,77,
679736210798047232,918,2311,137,
679729593985699840,937,2367,140,
679722016581222400,539,1817,131,
679530280114372609,2347,5208,140,
679527802031484928,823,2892,73,
679511351870550016,1461,3711,133,
679503373272485890,1673,3484,139,
679475951516934144,728,2304,73,
679462823135686656,21324,34856,134,
679405845277462528,1364,2594,96,
679158373988876288,9193,23568,66,
679148763231985668,1163,3028,137,
679132435750195208,1314,3253,131,
679111216690831360,2893,6514,79,
679062614270468097,9299,18712,72,
679047485189439488,781,2460,106,
679001094530465792,1378,3075,79,
678991772295516161,1333,2537,95,
678969228704284672,528,1796,140,
678800283649069056,1018,2810,93,
678798276842360832,1350,3804,68,
678774928607469569,1043,3037,126,
678767140346941444,1553,3864,68,
678764513869611008,544,1788,130,
678755239630127104,3741,7802,133,
678740035362037760,1926,4099,137,
678708137298427904,2753,6082,133,
678675843183484930,1680,3155,140,
678643457146150913,489,2250,136,
678446151570427904,1785,4358,143,
678424312106393600,2880,5916,140,
678410210315247616,2072,4640,122,
678399652199309312,30742,61794,60,
678396796259975168,478,1731,88,
678389028614488064,473,2044,115,
678380236862578688,1020,2655,94,
678341075375947776,612,1896,53,
